0, 0, 0, 0, 0, 0, 0, 0, 
5000, 0.03, 0.01, 0.06, 0, 0, 0.02, 0, 
10000, 0.13, 0.06, 0.29, 0, 0, 0.06, 0, 
15000, 0.31, 0.12, 0.8, 0, 0, 0.09, 0, 
20000, 0.57, 0.21, 1.63, 0.01, 0, 0.13, 0, 
25000, 0.91, 0.32, 2.8, 0.01, 0, 0.14, 0.01, 
30000, 1.32, 0.46, 4.29, 0, 0.01, 0.18, 0, 
35000, 1.82, 0.63, 6.06, 0.01, 0, 0.21, 0, 
