100000, 15.44, 5.24, 68.41, 0.02, 0.02, 0.71, 0.01, 
101000, 15.76, 5.35, 77.17, 0.03, 0.02, 0.7, 0.01, 
102000, 16.08, 5.45, 87.02, 0.04, 0.02, 0.72, 0.01, 
103000, 16.39, 5.56, 96.82, 0.05, 0.01, 0.75, 0.01, 
104000, 16.75, 5.67, 83.19, 0.04, 0.02, 0.75, 0.01, 
105000, 17.11, 5.8, 83.84, 0.04, 0.02, 0.75, 0.01, 
106000, 17.46, 5.92, 82.19, 0.05, 0.01, 0.75, 0.02, 
107000, 17.73, 6.03, 69.29, 0.03, 0.02, 0.75, 0.01, 
108000, 18.03, 6.12, 92.62, 0.04, 0.01, 0.76, 0.01, 
109000, 18.37, 6.23, 108.56, 0.03, 0.02, 0.18, 0.01, 
110000, 18.71, 6.34, 105.77, 0.04, 0.02, 0.78, 0.01, 
111000, 19.14, 6.5, 90.8, 0.04, 0.01, 0.78, 0.01, 
112000, 19.38, 6.59, 108.58, 0.04, 0.01, 0.8, 0.01, 
113000, 19.75, 6.7, 88.44, 0.05, 0.02, 0.79, 0.01, 
114000, 20.12, 6.81, 114.73, 0.05, 0.01, 0.81, 0.01, 
115000, 20.47, 6.94, 132.15, 0.06, 0.01, 0.82, 0.02, 
116000, 20.87, 7.05, 122.67, 0.05, 0.02, 0.84, 0.02, 
117000, 21.26, 7.2, 94.24, 0.05, 0.02, 0.83, 0.01, 
118000, 21.62, 7.32, 111.96, 0.04, 0.02, 0.83, 0.01, 
119000, 21.92, 7.44, 129.04, 0.05, 0.02, 0.84, 0.01, 
120000, 22.32, 7.55, 136.4, 0.05, 0.02, 0.84, 0.02, 
121000, 22.67, 7.67, 162.44, 0.05, 0.02, 0.87, 0.01, 
122000, 23.07, 7.8, 156.7, 0.06, 0.02, 0.87, 0.02, 
123000, 23.51, 7.96, 127.98, 0.05, 0.02, 0.86, 0.02, 
